business_id,name,city,state,postal_code,is_open,categories,avg_stars,avg_useful,avg_funny,avg_cool,total_reviews
vNrFILL7SNflYMw9DSXCeg,Ixca,Indianapolis,IN,46219,0,"Mexican, Restaurants",4.41,1.05,0.1,0.6000000000000001,121
MB7P59nJRxLJi8zV8rIl7w,The Lawn at LoveLuck,Philadelphia,PA,19102,1,"Pop-Up Restaurants, Sandwiches, Burgers, Restaurants",3.67,0.33,0.0,0.17,6
szdH65mQam5lNncCfJLUwA,13th Street Gourmet Pizza,Philadelphia,PA,19107,0,"Italian, Restaurants, Pizza",2.38,1.1,1.03,0.66,158
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,Philadelphia,PA,19107,0,"Mediterranean, Restaurants, Middle Eastern, Vegan, Vegetarian",4.37,1.58,0.27,0.46,181
R1lpu5m2xtO4kuIol4729g,Oak Lane Diner,Philadelphia,PA,19126,0,"Diners, Restaurants",2.79,1.6400000000000001,0.43,0.5,14
s6It5dhPEdLeiaPSXEw6aw,Piattino Oven Fired Pizza,Philadelphia,PA,19153,1,"Restaurants, Food Court",3.11,0.63,0.32,0.42,19
GXSLrw48fYWpLJ__fxJgZA,Novi,Philadelphia,PA,19130,0,"Restaurants, Italian, American (New)",2.12,1.3800000000000001,0.0,0.5,8
YdmWOkUUAUC2nzN8-QsCAg,Blaze Pizza,Indianapolis,IN,46268,1,"Salad, Pizza, Gluten-Free, Restaurants, Fast Food",3.98,0.55,0.06,0.27,222
Vy9z5-Wf7-A9X9403eUzaQ,June's Restaurant,Philadelphia,PA,19138,1,"Ice Cream & Frozen Yogurt, Food, Breakfast & Brunch, Bagels, Restaurants",2.38,1.3800000000000001,0.62,0.23,13
coIjWjcye5TWh56KkSwZVg,Fiore's Steaks and Shakes,Philadelphia,PA,19125,1,"Juice Bars & Smoothies, Food Stands, American (New), Steakhouses, Food, Restaurants",3.44,0.66,0.22,0.28,64
w2O0CQ_cIeje-5VM77SR0g,Cholita Taqueria,Indianapolis,IN,46220,1,"Restaurants, Bars, Nightlife, Cocktail Bars, Mexican, Tacos",4.3,0.74,0.05,0.55,416
NU6SW870hySW6jwbmE7YuA,Just Salad,Philadelphia,PA,19104,1,"Restaurants, Vegetarian, Salad, Wraps",3.53,1.11,0.17,0.34,53
SXkoApPclRGBUzMRg0iIFg,Dragon City Restaurant,Philadelphia,PA,19111,1,"Restaurants, Chinese",3.0,0.72,0.36,0.08,25
RT2fWhDWXZvfXO9XOrXa6Q,Bob's House of Crabs,Philadelphia,PA,19132,1,"Food, Seafood, Restaurants, Specialty Food, Seafood Markets",3.87,1.03,0.30000000000000004,0.33,30
Gn04KrDDpvk97Z8MdTgqGg,Frutta Bowls,Philadelphia,PA,19130,1,"Breakfast & Brunch, Restaurants, Juice Bars & Smoothies, Food, Acai Bowls, Specialty Food, Health Markets, Fruits & Veggies, Coffee & Tea",3.66,0.78,0.12,0.62,32
LsABs39yNN46P_qVqYloVg,DejaVu Bar,Philadelphia,PA,19120,0,"Bars, Korean, Nightlife, Karaoke, Restaurants",3.57,2.86,1.0,1.14,7
bfIfIIqVw5xtw1BtWNlctQ,World Famous Sawmill Saloon,Indianapolis,IN,46201,0,"Nightlife, Sports Bars, Lounges, American (Traditional), Burgers, Breakfast & Brunch, Pubs, Restaurants, Bars",2.6,1.2,0.6000000000000001,0.0,5
PXWYIvRGnAcxWyPwvXbuDw,MUTA Korean BBQ & Karaoke,Philadelphia,PA,19120,1,"Karaoke, Nightlife, Barbeque, Korean, Restaurants",4.3,1.95,0.25,0.85,20
UrWsPqcJFlf5sGVRZzsuYw,Dunkin',Philadelphia,PA,19115,1,"Donuts, Coffee & Tea, Restaurants, Food",1.67,3.58,1.83,2.42,12
VMhmOuo1BDg9SIkLCA0kMA,Greek's Pizzeria,Indianapolis,IN,46203,1,"Pizza, Distilleries, Food, Restaurants",4.69,1.15,0.0,0.23,13
KCFuMZja9iDK9vc0dW2O8g,b.b.go,Philadelphia,PA,19103,0,"Restaurants, Korean, Asian Fusion",3.04,2.04,0.91,1.0,23
SjC9Odzdp4KJvSj4_pOAsw,Bain's Deli,Philadelphia,PA,19103,1,"Delis, Restaurants",2.86,0.43,0.0,0.0,7
vLrX2e0GSSiHiOeWDgmiPw,Primo Pizza,Philadelphia,PA,19125,0,"Pizza, Restaurants",3.63,1.32,0.42,0.47000000000000003,19
qBlNMB4wo_NZuNM3R6t9cQ,Fresh Tortillas,Philadelphia,PA,19152,0,"Restaurants, Mexican",2.22,0.11,0.22,0.22,9
7bazkBTM2ozq65IDmke5yA,San Somosa,Philadelphia,PA,19107,0,"Indian, Restaurants",2.24,0.84,0.32,0.12,25
czZ39uUtw3Z1eRvHpDg2yA,Al-Rayan Restaurant,Indianapolis,IN,46254,1,"Event Planning & Services, Mediterranean, Middle Eastern, Breakfast & Brunch, Halal, Arabic, Restaurants, Buffets, Party & Event Planning",3.99,1.23,0.17,0.67,141
-yxOY_fhwp4uss-8rGTGcA,Cookie's Bar,Philadelphia,PA,19148,0,"American (Traditional), Nightlife, Restaurants, Bars",4.2,0.8,2.2,0.4,5
nIAbuktMEzVjT4P9pG89rQ,Buddakan,Philadelphia,PA,19106,1,"Restaurants, Asian Fusion, Chinese",4.07,0.87,0.25,0.46,1593
eblnR1cQsR_aeUkNu38VkA,Lovers & Madmen,Philadelphia,PA,19104,0,"Restaurants, Food, Breakfast & Brunch, Coffee & Tea, Sandwiches",3.77,1.08,0.29,0.65,138
S6KlQhlJUiSsfIpuhLo16Q,Fishers Fish And Chicken,Indianapolis,IN,46260,1,"Seafood, Chicken Wings, Fish & Chips, Restaurants",3.3,1.2,0.0,0.4,10
BWdDR_4lWAE6uloubO0oZw,Ruby Buffet,Philadelphia,PA,19147,1,"Chinese, Restaurants, Food, Sushi Bars, Buffets",3.06,1.19,0.79,0.52,217
F9okYgOCbG_zydC3WJkB5A,Midtown IV Restaurant,Philadelphia,PA,19103,0,"Diners, Restaurants",3.5,2.0,0.38,1.06,16
2gDkEvBPkl-ATS_eqaMvxQ,La Nonna,Philadelphia,PA,19147,1,"Food, Salad, Nightlife, Comfort Food, Pasta Shops, Italian, Bars, Restaurants, Specialty Food",4.53,1.48,0.45,1.07,165
m3yoaIO2ulbRs4kUX6GS9w,Haggerty Deli,Philadelphia,PA,19127,1,"Convenience Stores, Food, Restaurants, Delis",4.95,0.79,0.05,0.32,19
D2DOpxpD7BFum9fb4_xOoA,Einstein Bros. Bagels,Indianapolis,IN,46220,1,"Restaurants, Food, Bagels, Sandwiches, Breakfast & Brunch",2.52,0.78,0.14,0.08,50
YE2sNvh9mOBQzPO6pWNnCA,Fuji San,Philadelphia,PA,19116,0,"Japanese, Restaurants",3.91,0.64,0.09,0.05,22
T2zC6Ri_p-mSvyEXMvkfKg,Toyotomi Sushi Bar &  Asian Cuisine,Philadelphia,PA,19145,0,"Sushi Bars, Restaurants",3.88,0.53,0.22,0.09,32
CNSvf0y2fXeOXF18hKxCNQ,Tropical Sensation,Philadelphia,PA,19145,0,"Restaurants, Caribbean",3.8,1.0,0.5,0.4,10
OtMQXpDXdu0AndeLr2hJZw,Criniti,Philadelphia,PA,19148,0,"Italian, Restaurants",3.81,0.96,0.35000000000000003,0.52,54
hgyKTNWEP8eeTdUm61bUrw,Champ’s Diner,Philadelphia,PA,19121,1,"Restaurants, American (New), Diners, Salad, Breakfast & Brunch, American (Traditional)",4.22,1.01,0.05,0.34,146
mNXfzN6L3GPJdUJXbSsmfw,Pietro's Coal Oven Pizzeria,Philadelphia,PA,19147,1,"Cocktail Bars, Restaurants, Salad, Bars, Nightlife, Italian, Pizza",4.0,0.58,0.23,0.38,225
ijMJrlo8D_L4nD9uLtu_EQ,Tae Hwa Kwan,Philadelphia,PA,19120,0,"Restaurants, Korean",3.92,1.23,0.46,0.62,13
yrO3kYVPv3vD5fsE7dcMWw,Old English Style Pizza,Philadelphia,PA,19120,1,"Pizza, Restaurants",3.22,1.67,1.44,0.22,9
itkqVWdw3oOpo6KoWv4buQ,Wei Ramen,Indianapolis,IN,46204,1,"Ramen, Restaurants, Japanese",3.98,1.39,0.1,0.5700000000000001,113
wjGV_sRxlhLKgvOBA8PhYQ,Malbec Argentine Steakhouse,Philadelphia,PA,19147,1,"Restaurants, Beer, Wine & Spirits, Arts & Entertainment, Cocktail Bars, Argentine, Wineries, Food Delivery Services, Bars, Steakhouses, Wine Bars, Food, Nightlife",4.12,0.87,0.17,0.35000000000000003,199
abNAMFFW2e1PxZLQPKpe9w,Outback Steakhouse,Indianapolis,IN,46227,1,"Steakhouses, Restaurants",3.05,0.68,0.08,0.32,111
U_qJFLZ_iGCfy8R3gO8JVw,India Garden Restaurant,Indianapolis,IN,46204,1,"Food, Seafood, Desserts, Restaurants, Indian",3.74,0.64,0.23,0.25,204
xLcNMU6SLMMR2cOYP_BJ4Q,MCL Restaurant & Bakery,Indianapolis,IN,46260,1,"American (Traditional), Soul Food, Food, Buffets, Restaurants, Bakeries",3.56,0.74,0.26,0.24,34
pWzrmh1oiU9ngWXGHKnnwQ,Down Home Diner,Philadelphia,PA,19107,1,"Restaurants, American (New), Breakfast & Brunch, Diners",2.91,0.77,0.27,0.24,366
rgi47E4VY0jdatSo8Oeotg,China Gate,Philadelphia,PA,19114,1,"Restaurants, Chinese",2.6,0.85,0.05,0.15,20
sGVjXH5boo1Y_3an9XNZBQ,Don Marcos Restaurante y Taqueria,Indianapolis,IN,46236,1,"Mexican, Restaurants",3.71,1.12,0.06,0.29,17
L1xIj8vAvZrZdfEVbH4qTg,Southside Pizzeria,Philadelphia,PA,19146,1,"Pizza, Restaurants",2.07,1.0,0.38,0.29,68
lmn-S6L0JAi5bEput83j6w,Delicatessen,Philadelphia,PA,19106,0,"Breakfast & Brunch, Delis, Restaurants, Bagels, Food, Sandwiches",3.88,1.2,0.30000000000000004,0.72,40
kvRjzneD1FWh4Szb-trL4A,McDonald's,Philadelphia,PA,19123,1,"Coffee & Tea, Food, Fast Food, Restaurants, Burgers",2.0,0.92,0.79,0.39,38
qYREpGOZQ_Xio8Vo-a0TmQ,SPIN - Philadelphia,Philadelphia,PA,19102,1,"Restaurants, Nightlife, Cocktail Bars, Bars, American (Traditional), American (New), Sports Bars, Active Life, Sports Clubs",3.9,2.5,0.55,1.26,115
bjPUhanWoinHi2kywvVzBA,Mercato BYOB,Philadelphia,PA,19107,1,"Italian, Mediterranean, Restaurants",3.9,0.93,0.37,0.43,739
dbFGjNBivfrBzIiGrvggxA,Pizza Hut,Indianapolis,IN,46228,1,"Pizza, Chicken Wings, Italian, Fast Food, Restaurants",1.61,0.32,0.25,0.14,28
XoX8Erg2hrLdpqfIA468RA,4th Street Cafe,Philadelphia,PA,19106,0,"Restaurants, Food Delivery Services, Cafes, Food, Coffee & Tea",4.18,1.41,0.68,0.91,22
XdwaaNJ9VyCdUjuIDe8j2Q,Picnic,Philadelphia,PA,19104,0,"American (New), Restaurants, Caterers, Sandwiches, Event Planning & Services",4.27,1.07,0.4,0.43,83
S1FwTmCAwv5ulu5gToWi_w,RIM Cafe,Philadelphia,PA,19147,1,"Specialty Food, Food, Restaurants, Desserts, Gelato, Chocolatiers & Shops, Coffee & Tea",4.55,1.44,0.7000000000000001,1.04,300
QVu5RffO04nc7JWT8pqlQw,Nan Yang Asian Cuisine,Philadelphia,PA,19107,0,"Thai, Restaurants, Singaporean, Malaysian, Asian Fusion",3.4,0.6000000000000001,0.27,0.2,15
u07nfOfotr2ocrIs2nsKDQ,Snow White Restaurant,Philadelphia,PA,19106,0,"Diners, Restaurants",2.58,1.75,2.5,1.42,12
TR7sgyAkhkngk-GLjQuavg,Gamarjoba,Philadelphia,PA,19116,1,"Georgian, Restaurants, Russian",3.5,2.21,0.29,1.07,14
wYmOLW9oiuwPbk0H9u5_UA,Gennaro's Pizza,Philadelphia,PA,19147,1,"Pizza, Restaurants, Food",3.27,0.45,0.12,0.16,67
WsRGsuPeb2Oom5gNOg4ZqA,Bistro 870 Restaurant & Lounge,Philadelphia,PA,19151,0,"Bars, Nightlife, Restaurants, Southern, Soul Food, Lounges, Breakfast & Brunch, Buffets",4.17,2.25,0.58,0.67,12
9mA9qYqiv4c0T9ASid3PIQ,The Capital Grille,Philadelphia,PA,19107,1,"Seafood, Restaurants, Wine Bars, American (Traditional), Italian, Steakhouses, Bars, Nightlife",4.12,0.72,0.33,0.4,650
pP_jeWrWq-lvMitmkM2Gkw,BurgerFi,Philadelphia,PA,19103,1,"Burgers, Ice Cream & Frozen Yogurt, Food, Hot Dogs, Restaurants, American (New), American (Traditional)",3.12,0.5,0.14,0.19,523
RFo876v_A63N2JfOTq1p-g,Artisan Boulanger Patissier,Philadelphia,PA,19148,0,"Food, Restaurants, Bakeries",4.65,1.42,0.81,0.8200000000000001,85
vMzNYZMSJuQQQpEwMcxmfw,Wing'nIt Grill & Bar,Indianapolis,IN,46268,1,"Pizza, Pubs, Nightlife, Restaurants, Chicken Wings, Bars",2.67,0.8200000000000001,0.09,0.27,45
fp7YGW_YMQ3-6BmZbZu50w,Twenty Two Juicery & Smoothie Bar,Indianapolis,IN,46204,1,"Food, Acai Bowls, Vegan, Juice Bars & Smoothies, Restaurants, Food Trucks",4.59,1.99,0.49,1.52,107
5Gb4Mw--B1V-SAhJoF48hA,El Rey Del Taco,Indianapolis,IN,46268,0,"Restaurants, Latin American, Mexican",4.56,0.78,0.0,0.22,9
3LDXQCWORDgoZ61TfIt1Yg,Rook,Indianapolis,IN,46203,0,"Asian Fusion, Vietnamese, Restaurants, Sandwiches, Filipino",3.91,0.91,0.37,0.43,134
dVz_8d4-8bj9EclCf23_Lw,Peking Wok,Indianapolis,IN,46240,0,"Chinese, Restaurants",3.4,0.75,0.35000000000000003,0.35000000000000003,20
1vPSY4EA-fTRIZYz1Ruzow,K'Far Cafe,Philadelphia,PA,19103,1,"Bakeries, American (Traditional), Mediterranean, Food, Restaurants, Cafes",4.44,1.8800000000000001,0.34,0.76,369
4ENlX-Y1ozokWuAq04YvHQ,Reata,Indianapolis,IN,46225,0,"Nightlife, Southern, Restaurants, Sandwiches, Bars, Dance Clubs, Sports Bars",3.89,1.37,0.21,0.32,19
9rdEIoILba8wSZcrTLFzNA,Vegan Tree,Philadelphia,PA,19147,0,"Bakeries, Bubble Tea, Food, Vegan, Restaurants",4.05,0.91,0.18,0.21,204
11x7dlRp4ACo3tnYnHZMaA,China Pagoda,Philadelphia,PA,19106,1,"Chinese, Restaurants",2.0,0.33,0.17,0.0,6
JP4jIbkthYZVKJCvMiZUDw,Zinc,Philadelphia,PA,19107,0,"Restaurants, French",3.81,1.33,0.22,0.53,118
Va63XVd0flJPxEGBGzAswA,Pipers Restaurant,Indianapolis,IN,46217,0,"Caterers, Breakfast & Brunch, Restaurants, American (Traditional), Food, Event Planning & Services, American (New)",3.95,1.09,0.30000000000000004,0.84,56
6TW4bz3jO3bN_BqUh3UZnw,Penn Station East Coast Subs,Indianapolis,IN,46229,1,"Sandwiches, Restaurants",2.1,0.8,0.0,0.2,10
CAmP5ARTDq61dH0WcoVB_w,Rally's,Indianapolis,IN,46226,1,"Burgers, Fast Food, Restaurants",1.09,0.09,0.09,0.0,11
ZSO7isM9z-BkHP0kyE7Tzg,Coffee Beanery,Philadelphia,PA,19154,0,"Food, Restaurants, Cafes, Coffee & Tea",2.4,0.0,0.0,0.0,5
GZBMBov6QL7lI12iicutwQ,Spring Garden Deli,Philadelphia,PA,19130,0,"Breakfast & Brunch, Restaurants, Delis, Sandwiches",3.81,1.44,0.31,0.75,16
yYwNi8Ul3P3JK605fVUlDA,Tea's Me Cafe,Indianapolis,IN,46202,1,"Food, Tea Rooms, Coffee & Tea, Breakfast & Brunch, Soup, Sandwiches, Restaurants",4.68,1.36,0.17,0.93,183
c5m3fkLzQZjGoHSERlXW6A,Delilah's,Philadelphia,PA,19123,1,"Nightlife, Adult Entertainment, Steakhouses, Restaurants",2.79,5.67,2.7600000000000002,1.78,76
9THOqAjKxNGHYVqobMEVWA,The Crocodile,Philadelphia,PA,19106,0,"Nightlife, Arts & Entertainment, Food, Pizza, Restaurants, Beer, Wine & Spirits, Bars, Music Venues, Lounges",3.47,1.0,0.76,1.06,17
bBGEXMW1Mmmhsg8jg0eFfQ,O'Reilly's Irish Bar & Restaurant,Indianapolis,IN,46217,0,"Irish Pub, Irish, Nightlife, Restaurants, Bars",3.88,0.39,0.12,0.23,80
GKohndn_sMk2nWCh1jkAfg,Terryin,Philadelphia,PA,19148,1,"Restaurants, Chinese, Sushi Bars, Asian Fusion, Japanese",3.88,1.0,0.32,0.44,170
Gw6pEJbxxCBwHroAi63vdA,Bombay Garden,Indianapolis,IN,46254,0,"Restaurants, Indian",2.57,1.0,0.0,0.29,7
elefZTz-ufvpB1r-qOjeSQ,The Wishing Well,Philadelphia,PA,19147,0,"Food, American (Traditional), Bars, Restaurants, Nightlife",3.43,1.81,0.67,0.61,192
YCKSpB4YwMxSXSauN9WPCA,Lucianas Mexican Restaurant,Indianapolis,IN,46220,1,"Restaurants, Burgers, Mexican, Tacos, Nightlife, Sports Bars, Latin American, Salad, Bars",3.84,1.04,0.12,0.42,312
Ri6-mK1e2-IjQAWBtZ7-qQ,Celebre Pizzeria,Philadelphia,PA,19145,1,"Pizza, Caterers, Event Planning & Services, Restaurants, Sandwiches",3.66,1.81,0.45,0.47000000000000003,89
Jy7QUc_14SAa-GlCFqZSFQ,Tamaleria Lupitas Tamale Shop,Indianapolis,IN,46268,0,"Restaurants, Mexican",4.38,1.61,0.31,1.04,85
K-PM-UtN144cC3rUGtUqsA,Bob Evans,Indianapolis,IN,46236,0,"Breakfast & Brunch, Bed & Breakfast, Restaurants, American (Traditional), Salad, Comfort Food, Hotels & Travel",2.27,0.73,0.03,0.08,37
Xx0u7UOqsqouSz_XGOWX3A,Hotcakes Emporium East,Indianapolis,IN,46236,1,"Breakfast & Brunch, Restaurants",4.05,0.59,0.08,0.16,75
d7nNIaYRfD3lPHzV3DZnwg,Quig's Pizza Steaks & Hoagie's,Philadelphia,PA,19111,1,"Pizza, Restaurants",3.45,0.71,0.45,0.03,31
b5PFC7Uatlsr5AZqSZyCpQ,Pizza Dads,Philadelphia,PA,19130,0,"Restaurants, Pizza",3.6,1.62,0.6900000000000001,0.61,85
_xp9OJa-ObEMFrsLvjNWAg,Nigiyaka Na,Philadelphia,PA,19148,0,"Restaurants, Specialty Food, Ramen, Japanese, Sushi Bars, Food, Ethnic Food",3.36,0.66,0.25,0.25,59
W0ziF4eQxT_1KkgYDHWlcw,3 Agaves Mexican Restaurant & Cantina,Indianapolis,IN,46113,1,"Mexican, Restaurants",3.82,2.45,0.55,2.0,11
FTD2hJ53c0NbfKFvVQxAhw,Agiato,Philadelphia,PA,19127,0,"Nightlife, Wine Bars, Bars, Italian, Restaurants, Lounges",4.09,0.81,0.23,0.53,132
hzwlwu3TR_jfZSMRM0l_Gw,Bocelli,Philadelphia,PA,19118,0,"Italian, Restaurants",3.6,0.7000000000000001,0.4,0.30000000000000004,10
M9rS-MFOGN8MEbXiEA2ifg,Streetside BBQ,Philadelphia,PA,19150,1,"Food, Food Delivery Services, Caterers, Event Planning & Services, Restaurants, Barbeque",5.0,0.86,0.0,0.21,14
ieNN_mN8qk7MhG4oV7kfUQ,Pelicana chicken,Philadelphia,PA,19104,1,"American (Traditional), Korean, Asian Fusion, Restaurants",3.58,1.17,0.28,0.43,89
IS3h8_4gL_IbmpVTKDB3LA,Royal Sushi & Izakaya,Philadelphia,PA,19147,1,"Nightlife, Restaurants, Dive Bars, Izakaya, Bars, Sushi Bars, Japanese, Pubs",4.36,1.5,0.38,0.8200000000000001,290
GCLk8y_i_1BLHf27NdFfhQ,Pizza House Express,Philadelphia,PA,19134,1,"Restaurants, Pizza",2.3,0.2,0.1,0.0,10
iodTT7_XrGM0RBBWDPh0WQ,Hibachi Grill & Supreme Buffet,Philadelphia,PA,19153,0,"American (Traditional), Restaurants, Buffets",2.61,0.67,0.28,0.22,18
WOZeIFP5eLN_oKvu6Rc6xw,MacGenie,Indianapolis,IN,46205,0,"Food Stands, Food Trucks, Street Vendors, Food, Restaurants",3.78,1.12,0.29,0.54,41
Us-Igy37l8FT-H6ukKJ-Ig,The Center City Grille,Philadelphia,PA,19103,0,"Lounges, American (New), Nightlife, American (Traditional), Restaurants, Bars",3.33,0.17,0.0,0.17,6
Hp5RQRnAiUFxw6yM6t60WQ,Houlihan's,Indianapolis,IN,46250,0,"Nightlife, Restaurants, American (New), Bars",3.23,0.47000000000000003,0.11,0.23,109
WrZaL6BxHqVqt3sAcJ-5Rg,Bluebeard,Indianapolis,IN,46203,1,"Restaurants, American (New), Venues & Event Spaces, Event Planning & Services",4.42,1.14,0.25,0.6900000000000001,1020
7CscjEuCvEpfTBtnz-Qj1w,Nature's Table,Indianapolis,IN,46241,1,"Juice Bars & Smoothies, Sandwiches, Restaurants, Salad, Food",3.87,1.09,0.22,0.7000000000000001,23
krcU3vu-4xC_O5Zb0IXqJg,Barringer's Tavern,Indianapolis,IN,46225,1,"Nightlife, Pubs, Bars, Diners, Beer Bar, Burgers, Restaurants",4.08,1.37,0.18,0.61,49
6swOvsLu1EgX8HCF5gCQmg,J's Lobster Food Truck,Indianapolis,IN,46202,1,"Seafood, Restaurants, Food Trucks, Food",3.43,1.04,0.04,0.39,28
S21Myaj831l5rG4AKEyekA,Dos Tacos,Philadelphia,PA,19102,1,"Mexican, Restaurants",3.02,0.66,0.22,0.23,262
3jm8wl6bt1sytsf_xH0l1A,Three Chef's Bistro,Philadelphia,PA,19114,0,"Salad, Pizza, Restaurants, Brazilian, Fish & Chips",4.03,1.01,0.12,0.56,98
erBjfgY05PFI9UElgguoQQ,Krueger's Tavern,Indianapolis,IN,46204,0,"Nightlife, American (Traditional), Bars, Restaurants, Burgers",4.33,0.77,0.06,0.52,314
VTjol5UWd1hMwldC3wFXTw,Flaming Grill & Supreme Buffet,Philadelphia,PA,19148,0,"Chinese, Food, Buffets, Restaurants",2.45,1.11,0.5700000000000001,0.36,47
tT-A1pvvrk38n7rmVJXQ7A,Project Pie - Indy,Indianapolis,IN,46256,0,"Restaurants, Gluten-Free, Pizza, Salad",3.56,0.8200000000000001,0.1,0.44,88
UJQGJ0tlKO93Lia2JGidZA,McDonald's,Philadelphia,PA,19124,0,"Restaurants, Fast Food, Food, Burgers, Coffee & Tea",1.0,5.8,6.4,1.4,5
mz_37KySWLS4SEKTAlZyVA,DJ's Hotdog,Indianapolis,IN,46203,0,"Restaurants, Fast Food, Burgers, Hot Dogs, American (New)",3.7600000000000002,0.68,0.16,0.4,25
qI561liErkfoWThrpsGGsA,Sesame Chinese Restaurant,Indianapolis,IN,46260,0,"Restaurants, Vegetarian, Chinese",3.52,1.12,0.16,0.48,67
Q9d-ab8T1xlB-QzTATaFCA,Inner City Pizza,Indianapolis,IN,46221,0,"Sandwiches, Restaurants, Pizza",3.43,0.29,0.07,0.07,14
xtpXx1VW_wa6wCLoXhgA-Q,House of Jin,Philadelphia,PA,19120,0,"Chinese, Restaurants, Japanese",3.23,1.31,0.46,0.38,52
iksVwRfpWymIUUFqw0tXpw,Chubby Cattle,Philadelphia,PA,19107,1,"Restaurants, Bars, Seafood, Japanese, Hot Pot, Nightlife, Chinese, Conveyor Belt Sushi, Mongolian, Asian Fusion",4.51,0.5700000000000001,0.11,0.27,1159
kMfhJIGdpU4rZeogFKdr1w,Little Jimmie's Bakery Cafe,Philadelphia,PA,19119,0,"Cafes, Restaurants, Bakeries, Food",4.33,0.96,0.28,0.35000000000000003,75
4AuBXliaKg3bDKVaaZvxbw,Panda Express,Philadelphia,PA,19124,1,"Restaurants, Fast Food, Chinese",2.38,0.47000000000000003,0.62,0.12,34
rvz1I1whB8zG_BH0TIMMow,Lil Sum Sum,Philadelphia,PA,19123,1,"Food, Food Stands, Chinese, Dim Sum, Restaurants, Gluten-Free, Food Trucks",3.83,1.17,0.0,0.0,6
atZ_olNKXOG4rEr6mccN8g,Beiler's Bakery,Philadelphia,PA,19107,1,"Food, Donuts, Food Stands, Restaurants, Specialty Food, Bakeries, Breakfast & Brunch",4.63,1.1,0.54,0.8200000000000001,1406
XkJRZ4D68ZGPGUywjvhicA,Roscoe's Tacos,Indianapolis,IN,46219,0,"Restaurants, Mexican",3.61,0.9400000000000001,0.11,0.39,18
vC8mntRvtAtCPUFdzmbhvA,Happy Garden,Indianapolis,IN,46201,1,"Restaurants, Chinese, Food",2.89,1.33,1.0,0.33,9
tS1UGRB8gnj2gFkS5AtqZw,Buffalo Wild Wings,Indianapolis,IN,46268,1,"Sports Bars, Nightlife, Bars, Chicken Wings, American (Traditional), Restaurants",1.97,0.25,0.14,0.03,116
kn6zHpma8I_xBGTZpNe41A,Moonlight Cuisine,Philadelphia,PA,19138,1,"American (New), Caribbean, Restaurants",3.41,1.48,0.38,0.76,29
sQhh7JCGpqNgf0hHWc4m8g,On Point Bistro,Philadelphia,PA,19146,1,"American (Traditional), Burgers, Breakfast & Brunch, American (New), Restaurants",4.52,1.06,0.21,0.6900000000000001,248
HWrG_7G3lN_0TR5b3N5YWw,Engimono Pokè & Deli,Philadelphia,PA,19130,0,"Restaurants, Hawaiian, Breakfast & Brunch, Cafes, Food, Poke, Delis, Sandwiches",4.6,1.29,0.27,0.63,73
7n0qmplNMqPLkcRfI2_ieA,Minar Palace,Philadelphia,PA,19107,0,"Buffets, Pakistani, Restaurants, Indian",3.25,0.9400000000000001,0.22,0.39,206
OetKsgbBp_slqg2VIKzxxg,Philly's Cafe,Philadelphia,PA,19106,0,"Bakeries, Cafes, Coffee & Tea, Food, Restaurants, Sandwiches",3.1,1.1,0.30000000000000004,0.4,10
pCDx24yFgVZ3EwOwDMedHg,Custard & Cakes Creamery,Philadelphia,PA,19128,1,"Desserts, Restaurants, Food, Ice Cream & Frozen Yogurt, Sandwiches",4.63,0.93,0.34,0.48,227
86BkHfhvm7pVTMUSyJlttQ,Louie's Little Hut,Philadelphia,PA,19118,0,"Coffee & Tea, American (New), Sandwiches, Cheesesteaks, Waffles, Food, Ice Cream & Frozen Yogurt, Breakfast & Brunch, Restaurants, Burgers",4.03,0.97,0.35000000000000003,0.56,34
arLEOxR9BG4pORv7oRUGfA,Lucy's Hat Shop,Philadelphia,PA,19106,0,"American (Traditional), Bars, Lounges, American (New), Mexican, Restaurants, Sports Bars, Nightlife, Pubs",3.01,1.31,0.92,0.89,75
wTZMIjj8RHMamUO1WzLTlQ,Medora's Mecca,Philadelphia,PA,19148,0,"Restaurants, Italian",3.44,1.33,0.22,0.0,9
yFpOyYTVc2p2I-vNxe4nQw,Cafe Chismosa,Philadelphia,PA,19123,0,"Vegetarian, Internet Cafes, Latin American, Mexican, Coffee & Tea, Restaurants, Food, Breakfast & Brunch",4.35,0.93,0.23,0.51,143
1mbaM5iZQxR3aN_YmnZeHQ,Church's Chicken,Indianapolis,IN,46218,1,"Restaurants, Chicken Shop, Fast Food, Chicken Wings, Breakfast & Brunch",2.38,0.38,0.12,0.0,8
RWUDd17xCotH62C5gs7fzQ,General Tsao’s House,Philadelphia,PA,19103,1,"Restaurants, Chinese",4.45,0.76,0.06,0.15,33
5EkkPPA6ZOltPFKo97H_5g,New Samosa,Philadelphia,PA,19107,0,"Indian, Vegetarian, Halal, Restaurants",2.45,1.34,0.49,0.71,73
U51t81GzCh_TmnWx_bxbsA,Lucky Louie's Sausage & Hot Dogs,Indianapolis,IN,46260,0,"Food Trucks, Restaurants, Hot Dogs, Food",4.29,0.43,0.43,0.14,7
